"","Model","Submodel","Year","Mean","Med","SD","Low.025","High.975"
"1","out3","Detection","2011",0.687918064347201,0.712395244806345,0.155347560123553,0.346475151685754,0.916374948503098
"2","out3","Detection","2016",0.436173797005991,0.368391330661756,0.222667790001299,0.144572335156956,0.91621651744144
"3","out3","Detection","2022",0.800932613621778,0.803086426358732,0.0448044723143187,0.705922607937207,0.88127336058022
"4","out3","Occupancy","2011",0.686131132528748,0.686146272436473,0.0471611597798351,0.597272747709887,0.778210094143699
"5","out3","Occupancy","2016",0.686131132528748,0.686146272436473,0.0471611895537363,0.597272747709887,0.778210094143699
"6","out3","Occupancy","2022",0.686131132528748,0.686146272436473,0.0471609100939921,0.597272747709887,0.778210094143699
