"","Model","Submodel","Year","Mean","Med","SD","Low.025","High.975"
"1","out6","Detection","2022",0.782117154687618,0.786639622685602,0.0489840860858145,0.674729499241885,0.866175293050935
"2","out6","Detection","2023",0.465056633239109,0.477499718152125,0.109758164622103,0.231857881256792,0.653853535052017
"3","out6","Occupancy","2022",0.746111721238374,0.747684660043878,0.0447987720114984,0.653825088517518,0.828087916875712
"4","out6","Occupancy","2023",0.595781345569974,0.570508281008923,0.113768001805121,0.433681700581265,0.906697787009234
