"","Model","Submodel","Year","Mean","Med","SD","Low.025","High.975"
"1","out1","Detection","2022",0.680184132652741,0.681979464650735,0.0465327213876873,0.58240119567577,0.763271699423071
"2","out1","Detection","2023",0.680184132652741,0.681979464650735,0.0465327229389383,0.58240119567577,0.763271699423071
"3","out1","Occupancy","2022",0.630971197415699,0.63114812735741,0.0367103717503345,0.559179755448106,0.699911224750699
"4","out1","Occupancy","2023",0.630971197415699,0.63114812735741,0.03671037297414,0.559179755448106,0.699911224750699
